rho,momentum,energy
0.711616,0.294464,1.619
0.711369,0.294668,1.61837
0.711122,0.294873,1.61773
0.710875,0.295077,1.6171
0.710628,0.295281,1.61647
0.710382,0.295484,1.61583
0.710135,0.295688,1.6152
0.709889,0.295891,1.61457
0.709642,0.296094,1.61394
0.709396,0.296297,1.61331
0.70915,0.296499,1.61268
0.708904,0.296702,1.61205
0.708658,0.296904,1.61142
0.708413,0.297106,1.61079
0.708167,0.297308,1.61017
0.707922,0.297509,1.60954
0.707677,0.297711,1.60891
0.707431,0.297912,1.60829
0.707186,0.298113,1.60766
0.706942,0.298314,1.60704
0.706697,0.298514,1.60641
0.706452,0.298715,1.60579
0.706208,0.298915,1.60516
0.705963,0.299115,1.60454
0.705719,0.299315,1.60392
0.705475,0.299514,1.6033
0.705231,0.299714,1.60268
0.704987,0.299913,1.60206
0.704743,0.300112,1.60144
0.7045,0.300311,1.60082
0.704256,0.300509,1.6002
0.704013,0.300708,1.59958
0.70377,0.300906,1.59896
0.703526,0.301104,1.59834
0.703283,0.301302,1.59773
0.703041,0.301499,1.59711
0.702798,0.301697,1.5965
0.702555,0.301894,1.59588
0.702313,0.302091,1.59527
0.70207,0.302288,1.59465
0.701828,0.302484,1.59404
0.701586,0.30268,1.59342
0.701344,0.302877,1.59281
0.701102,0.303073,1.5922
0.70086,0.303268,1.59159
0.700619,0.303464,1.59098
0.700377,0.303659,1.59037
0.700136,0.303855,1.58976
0.699895,0.30405,1.58915
0.699654,0.304244,1.58854
0.699413,0.304439,1.58793
0.699172,0.304634,1.58732
0.698931,0.304828,1.58672
0.698691,0.305022,1.58611
0.69845,0.305216,1.5855
0.69821,0.305409,1.5849
0.69797,0.305603,1.58429
0.697729,0.305796,1.58369
0.697489,0.305989,1.58309
0.69725,0.306182,1.58248
0.69701,0.306374,1.58188
0.69677,0.306567,1.58128
0.696531,0.306759,1.58067
0.696291,0.306951,1.58007
0.696052,0.307143,1.57947
0.695813,0.307335,1.57887
0.695574,0.307526,1.57827
0.695335,0.307718,1.57767
0.695096,0.307909,1.57707
0.694858,0.3081,1.57648
0.694619,0.30829,1.57588
0.694381,0.308481,1.57528
0.694143,0.308671,1.57468
0.693905,0.308861,1.57409
0.693667,0.309051,1.57349
0.693429,0.309241,1.5729
0.693191,0.30943,1.5723
0.692953,0.30962,1.57171
0.692716,0.309809,1.57111
0.692478,0.309998,1.57052
0.692241,0.310187,1.56993
0.692004,0.310375,1.56934
0.691767,0.310564,1.56875
0.69153,0.310752,1.56815
0.691293,0.31094,1.56756
0.691057,0.311128,1.56697
0.69082,0.311315,1.56638
0.690584,0.311503,1.5658
0.690347,0.31169,1.56521
0.690111,0.311877,1.56462
0.689875,0.312064,1.56403
0.689639,0.312251,1.56345
0.689403,0.312437,1.56286
0.689168,0.312624,1.56227
0.688932,0.31281,1.56169
0.688697,0.312996,1.5611
0.688461,0.313181,1.56052
0.688226,0.313367,1.55993
0.687991,0.313552,1.55935
0.687756,0.313737,1.55877
0.687521,0.313922,1.55819
0.687287,0.314107,1.5576
0.687052,0.314292,1.55702
0.686817,0.314476,1.55644
0.686583,0.31466,1.55586
0.686349,0.314844,1.55528
0.686115,0.315028,1.5547
0.685881,0.315212,1.55412
0.685647,0.315395,1.55354
0.685413,0.315579,1.55297
0.685179,0.315762,1.55239
0.684946,0.315945,1.55181
0.684713,0.316128,1.55124
0.684479,0.31631,1.55066
0.684246,0.316492,1.55009
0.684013,0.316675,1.54951
0.68378,0.316857,1.54894
0.683547,0.317038,1.54836
0.683315,0.31722,1.54779
0.683082,0.317401,1.54722
0.68285,0.317583,1.54664
0.682617,0.317764,1.54607
0.682385,0.317945,1.5455
0.682153,0.318125,1.54493
0.681921,0.318306,1.54436
0.681689,0.318486,1.54379
0.681457,0.318666,1.54322
0.681226,0.318846,1.54265
0.680994,0.319026,1.54208
0.680763,0.319206,1.54151
0.680532,0.319385,1.54095
0.680301,0.319564,1.54038
0.680069,0.319743,1.53981
0.679839,0.319922,1.53925
0.679608,0.320101,1.53868
0.679377,0.320279,1.53812
0.679147,0.320458,1.53755
0.678916,0.320636,1.53699
0.678686,0.320814,1.53643
0.678456,0.320991,1.53586
0.678226,0.321169,1.5353
0.677996,0.321346,1.53474
0.677766,0.321523,1.53418
0.677536,0.321701,1.53361
0.677306,0.321877,1.53305
0.677077,0.322054,1.53249
0.676847,0.322231,1.53193
0.676618,0.322407,1.53138
0.676389,0.322583,1.53082
0.67616,0.322759,1.53026
0.675931,0.322935,1.5297
0.675702,0.32311,1.52914
0.675474,0.323286,1.52859
0.675245,0.323461,1.52803
0.675017,0.323636,1.52747
0.674788,0.323811,1.52692
0.67456,0.323985,1.52636
0.674332,0.32416,1.52581
0.674104,0.324334,1.52526
0.673876,0.324508,1.5247
0.673648,0.324682,1.52415
0.673421,0.324856,1.5236
0.673193,0.32503,1.52304
0.672966,0.325203,1.52249
0.672738,0.325376,1.52194
0.672511,0.325549,1.52139
0.672284,0.325722,1.52084
0.672057,0.325895,1.52029
0.67183,0.326068,1.51974
0.671604,0.32624,1.51919
0.671377,0.326412,1.51865
0.671151,0.326584,1.5181
0.670924,0.326756,1.51755
0.670698,0.326928,1.517
0.670472,0.327099,1.51646
0.670246,0.32727,1.51591
0.67002,0.327441,1.51537
0.669794,0.327612,1.51482
0.669568,0.327783,1.51428
0.669343,0.327954,1.51373
0.669117,0.328124,1.51319
0.668892,0.328294,1.51265
0.668667,0.328464,1.5121
0.668442,0.328634,1.51156
0.668217,0.328804,1.51102
0.667992,0.328974,1.51048
0.667767,0.329143,1.50994
0.667542,0.329312,1.5094
0.667318,0.329481,1.50886
0.667093,0.32965,1.50832
0.666869,0.329819,1.50778
0.666645,0.329987,1.50724
0.666421,0.330155,1.5067
0.666197,0.330323,1.50617
0.665973,0.330491,1.50563
0.665749,0.330659,1.50509
0.665525,0.330827,1.50456
0.665302,0.330994,1.50402
0.665078,0.331162,1.50349
0.664855,0.331329,1.50295
0.664632,0.331496,1.50242
0.664409,0.331662,1.50188
0.664186,0.331829,1.50135
0.663963,0.331995,1.50082
0.66374,0.332161,1.50028
0.663518,0.332328,1.49975
0.663295,0.332493,1.49922
0.663073,0.332659,1.49869
0.66285,0.332825,1.49816
0.662628,0.33299,1.49763
0.662406,0.333155,1.4971
0.662184,0.33332,1.49657
0.661962,0.333485,1.49604
0.661741,0.33365,1.49551
0.661519,0.333814,1.49498
0.661297,0.333979,1.49446
0.661076,0.334143,1.49393
0.660855,0.334307,1.4934
0.660634,0.334471,1.49288
0.660412,0.334634,1.49235
0.660192,0.334798,1.49183
0.659971,0.334961,1.4913
0.65975,0.335124,1.49078
0.659529,0.335287,1.49025
0.659309,0.33545,1.48973
0.659088,0.335613,1.48921
0.658868,0.335775,1.48868
0.658648,0.335937,1.48816
0.658428,0.3361,1.48764
0.658208,0.336262,1.48712
0.657988,0.336423,1.4866
0.657768,0.336585,1.48608
0.657549,0.336746,1.48556
0.657329,0.336908,1.48504
0.65711,0.337069,1.48452
0.65689,0.33723,1.484
0.656671,0.337391,1.48348
0.656452,0.337551,1.48297
0.656233,0.337712,1.48245
0.656014,0.337872,1.48193
0.655795,0.338032,1.48141
0.655577,0.338192,1.4809
0.655358,0.338352,1.48038
0.65514,0.338511,1.47987
0.654922,0.338671,1.47935
0.654703,0.33883,1.47884
0.654485,0.338989,1.47833
0.654267,0.339148,1.47781
0.654049,0.339307,1.4773
0.653832,0.339466,1.47679
0.653614,0.339624,1.47628
0.653396,0.339782,1.47576
0.653179,0.33994,1.47525
0.652962,0.340098,1.47474
0.652744,0.340256,1.47423
0.652527,0.340414,1.47372
0.65231,0.340571,1.47321
0.652093,0.340728,1.4727
0.651876,0.340886,1.4722
0.65166,0.341043,1.47169
0.651443,0.341199,1.47118
0.651227,0.341356,1.47067
0.65101,0.341512,1.47017
0.650794,0.341669,1.46966
0.650578,0.341825,1.46915
0.650362,0.341981,1.46865
0.650146,0.342137,1.46814
0.64993,0.342292,1.46764
0.649714,0.342448,1.46713
0.649499,0.342603,1.46663
0.649283,0.342758,1.46613
0.649068,0.342913,1.46562
0.648853,0.343068,1.46512
0.648637,0.343223,1.46462
0.648422,0.343377,1.46412
0.648207,0.343532,1.46362
0.647993,0.343686,1.46312
0.647778,0.34384,1.46262
0.647563,0.343994,1.46212
0.647349,0.344147,1.46162
0.647134,0.344301,1.46112
0.64692,0.344454,1.46062
0.646706,0.344608,1.46012
0.646491,0.344761,1.45962
0.646277,0.344913,1.45913
0.646064,0.345066,1.45863
0.64585,0.345219,1.45813
0.645636,0.345371,1.45764
0.645422,0.345523,1.45714
0.645209,0.345675,1.45665
0.644996,0.345827,1.45615
0.644782,0.345979,1.45566
0.644569,0.346131,1.45516
0.644356,0.346282,1.45467
0.644143,0.346433,1.45418
0.64393,0.346585,1.45368
0.643718,0.346736,1.45319
0.643505,0.346886,1.4527
0.643292,0.347037,1.45221
0.64308,0.347187,1.45172
0.642868,0.347338,1.45123
0.642655,0.347488,1.45074
0.642443,0.347638,1.45025
0.642231,0.347788,1.44976
0.642019,0.347938,1.44927
0.641808,0.348087,1.44878
0.641596,0.348236,1.44829
0.641384,0.348386,1.4478
0.641173,0.348535,1.44732
0.640961,0.348684,1.44683
0.64075,0.348832,1.44634
0.640539,0.348981,1.44586
0.640328,0.349129,1.44537
0.640117,0.349278,1.44488
0.639906,0.349426,1.4444
0.639695,0.349574,1.44392
0.639485,0.349721,1.44343
0.639274,0.349869,1.44295
0.639064,0.350017,1.44246
0.638853,0.350164,1.44198
0.638643,0.350311,1.4415
0.638433,0.350458,1.44102
0.638223,0.350605,1.44054
0.638013,0.350752,1.44005
0.637803,0.350898,1.43957
0.637594,0.351045,1.43909
0.637384,0.351191,1.43861
0.637174,0.351337,1.43813
0.636965,0.351483,1.43765
0.636756,0.351629,1.43718
0.636547,0.351774,1.4367
0.636337,0.35192,1.43622
0.636129,0.352065,1.43574
0.63592,0.35221,1.43526
0.635711,0.352355,1.43479
0.635502,0.3525,1.43431
0.635294,0.352645,1.43384
0.635085,0.352789,1.43336
0.634877,0.352934,1.43288
0.634668,0.353078,1.43241
0.63446,0.353222,1.43194
0.634252,0.353366,1.43146
0.634044,0.35351,1.43099
0.633836,0.353653,1.43052
0.633629,0.353797,1.43004
0.633421,0.35394,1.42957
0.633213,0.354083,1.4291
0.633006,0.354226,1.42863
0.632799,0.354369,1.42816
0.632591,0.354512,1.42768
0.632384,0.354654,1.42721
0.632177,0.354796,1.42674
0.63197,0.354939,1.42627
0.631763,0.355081,1.42581
0.631557,0.355223,1.42534
0.63135,0.355364,1.42487
0.631143,0.355506,1.4244
0.630937,0.355648,1.42393
0.630731,0.355789,1.42347
0.630524,0.35593,1.423
0.630318,0.356071,1.42253
0.630112,0.356212,1.42207
0.629906,0.356353,1.4216
0.6297,0.356493,1.42114
0.629495,0.356634,1.42067
0.629289,0.356774,1.42021
0.629084,0.356914,1.41974
0.628878,0.357054,1.41928
0.628673,0.357194,1.41881
0.628468,0.357333,1.41835
0.628262,0.357473,1.41789
0.628057,0.357612,1.41743
0.627853,0.357751,1.41697
0.627648,0.357891,1.4165
0.627443,0.358029,1.41604
0.627238,0.358168,1.41558
0.627034,0.358307,1.41512
0.626829,0.358445,1.41466
0.626625,0.358584,1.4142
0.626421,0.358722,1.41374
0.626217,0.35886,1.41329
0.626013,0.358998,1.41283
0.625809,0.359135,1.41237
0.625605,0.359273,1.41191
0.625401,0.35941,1.41146
0.625198,0.359548,1.411
0.624994,0.359685,1.41054
0.624791,0.359822,1.41009
0.624587,0.359959,1.40963
0.624384,0.360095,1.40918
0.624181,0.360232,1.40872
0.623978,0.360368,1.40827
0.623775,0.360504,1.40781
0.623572,0.36064,1.40736
0.623369,0.360776,1.4069
0.623167,0.360912,1.40645
0.622964,0.361048,1.406
0.622762,0.361183,1.40555
0.622559,0.361319,1.4051
0.622357,0.361454,1.40464
0.622155,0.361589,1.40419
0.621953,0.361724,1.40374
0.621751,0.361859,1.40329
0.621549,0.361993,1.40284
0.621347,0.362128,1.40239
0.621146,0.362262,1.40194
0.620944,0.362396,1.4015
0.620743,0.36253,1.40105
0.620541,0.362664,1.4006
0.62034,0.362798,1.40015
0.620139,0.362932,1.3997
0.619938,0.363065,1.39926
0.619737,0.363198,1.39881
0.619536,0.363332,1.39836
0.619335,0.363465,1.39792
0.619135,0.363597,1.39747
0.618934,0.36373,1.39703
0.618734,0.363863,1.39658
0.618533,0.363995,1.39614
0.618333,0.364128,1.3957
0.618133,0.36426,1.39525
0.617933,0.364392,1.39481
0.617733,0.364524,1.39437
0.617533,0.364655,1.39392
0.617333,0.364787,1.39348
0.617133,0.364918,1.39304
0.616934,0.36505,1.3926
0.616734,0.365181,1.39216
0.616535,0.365312,1.39172
0.616335,0.365443,1.39128
0.616136,0.365573,1.39084
0.615937,0.365704,1.3904
0.615738,0.365834,1.38996
0.615539,0.365965,1.38952
0.61534,0.366095,1.38908
0.615142,0.366225,1.38864
0.614943,0.366355,1.38821
0.614744,0.366484,1.38777
0.614546,0.366614,1.38733
0.614348,0.366743,1.38689
0.614149,0.366873,1.38646
0.613951,0.367002,1.38602
0.613753,0.367131,1.38559
0.613555,0.36726,1.38515
0.613357,0.367389,1.38472
0.61316,0.367517,1.38428
0.612962,0.367646,1.38385
0.612764,0.367774,1.38342
0.612567,0.367902,1.38298
0.612369,0.36803,1.38255
0.612172,0.368158,1.38212
0.611975,0.368286,1.38168
0.611778,0.368413,1.38125
0.611581,0.368541,1.38082
0.611384,0.368668,1.38039
0.611187,0.368795,1.37996
0.61099,0.368922,1.37953
0.610794,0.369049,1.3791
0.610597,0.369176,1.37867
0.610401,0.369303,1.37824
0.610204,0.369429,1.37781
0.610008,0.369555,1.37738
0.609812,0.369682,1.37695
0.609616,0.369808,1.37653
0.60942,0.369934,1.3761
0.609224,0.37006,1.37567
0.609028,0.370185,1.37524
0.608833,0.370311,1.37482
0.608637,0.370436,1.37439
0.608442,0.370561,1.37397
0.608246,0.370686,1.37354
0.608051,0.370811,1.37312
0.607856,0.370936,1.37269
0.607661,0.371061,1.37227
0.607466,0.371185,1.37184
0.607271,0.37131,1.37142
0.607076,0.371434,1.371
0.606881,0.371558,1.37057
0.606686,0.371682,1.37015
0.606492,0.371806,1.36973
0.606297,0.37193,1.36931
0.606103,0.372053,1.36888
0.605909,0.372177,1.36846
0.605715,0.3723,1.36804
0.605521,0.372423,1.36762
0.605327,0.372546,1.3672
0.605133,0.372669,1.36678
0.604939,0.372792,1.36636
0.604745,0.372915,1.36594
0.604552,0.373037,1.36552
0.604358,0.37316,1.36511
0.604165,0.373282,1.36469
0.603971,0.373404,1.36427
0.603778,0.373526,1.36385
0.603585,0.373648,1.36344
0.603392,0.373769,1.36302
0.603199,0.373891,1.3626
0.603006,0.374012,1.36219
0.602813,0.374133,1.36177
0.602621,0.374255,1.36136
0.602428,0.374376,1.36094
0.602235,0.374497,1.36053
0.602043,0.374617,1.36011
0.601851,0.374738,1.3597
0.601659,0.374858,1.35929
0.601466,0.374979,1.35887
0.601274,0.375099,1.35846
0.601082,0.375219,1.35805
0.600891,0.375339,1.35763
0.600699,0.375459,1.35722
0.600507,0.375578,1.35681
0.600316,0.375698,1.3564
0.600124,0.375817,1.35599
0.599933,0.375936,1.35558
0.599741,0.376056,1.35517
0.59955,0.376175,1.35476
0.599359,0.376293,1.35435
0.599168,0.376412,1.35394
0.598977,0.376531,1.35353
0.598786,0.376649,1.35312
0.598596,0.376767,1.35271
0.598405,0.376886,1.35231
0.598214,0.377004,1.3519
0.598024,0.377122,1.35149
0.597833,0.377239,1.35109
0.597643,0.377357,1.35068
0.597453,0.377475,1.35027
0.597263,0.377592,1.34987
0.597073,0.377709,1.34946
0.596883,0.377826,1.34906
0.596693,0.377943,1.34865
0.596503,0.37806,1.34825
0.596314,0.378177,1.34784
0.596124,0.378294,1.34744
0.595935,0.37841,1.34704
0.595745,0.378526,1.34663
0.595556,0.378643,1.34623
0.595367,0.378759,1.34583
0.595178,0.378875,1.34543
0.594989,0.378991,1.34502
0.5948,0.379106,1.34462
0.594611,0.379222,1.34422
0.594422,0.379337,1.34382
0.594233,0.379452,1.34342
0.594045,0.379568,1.34302
0.593856,0.379683,1.34262
0.593668,0.379798,1.34222
0.59348,0.379912,1.34182
0.593292,0.380027,1.34142
0.593103,0.380142,1.34102
0.592915,0.380256,1.34063
0.592727,0.38037,1.34023
0.59254,0.380484,1.33983
0.592352,0.380598,1.33943
0.592164,0.380712,1.33904
0.591977,0.380826,1.33864
0.591789,0.380939,1.33824
0.591602,0.381053,1.33785
0.591414,0.381166,1.33745
0.591227,0.38128,1.33706
0.59104,0.381393,1.33666
0.590853,0.381506,1.33627
0.590666,0.381618,1.33587
0.590479,0.381731,1.33548
0.590293,0.381844,1.33509
0.590106,0.381956,1.33469
0.589919,0.382068,1.3343
0.589733,0.382181,1.33391
0.589546,0.382293,1.33352
0.58936,0.382405,1.33312
0.589174,0.382516,1.33273
0.588988,0.382628,1.33234
0.588802,0.38274,1.33195
0.588616,0.382851,1.33156
0.58843,0.382962,1.33117
0.588244,0.383074,1.33078
0.588058,0.383185,1.33039
0.587873,0.383296,1.33
0.587687,0.383406,1.32961
0.587502,0.383517,1.32922
0.587316,0.383628,1.32883
0.587131,0.383738,1.32845
0.586946,0.383848,1.32806
0.586761,0.383958,1.32767
0.586576,0.384068,1.32728
0.586391,0.384178,1.3269
0.586206,0.384288,1.32651
0.586021,0.384398,1.32612
0.585837,0.384507,1.32574
0.585652,0.384617,1.32535
0.585468,0.384726,1.32497
0.585283,0.384835,1.32458
0.585099,0.384944,1.3242
0.584915,0.385053,1.32381
0.584731,0.385162,1.32343
0.584547,0.385271,1.32305
0.584363,0.385379,1.32266
0.584179,0.385487,1.32228
0.583995,0.385596,1.3219
0.583812,0.385704,1.32151
0.583628,0.385812,1.32113
0.583444,0.38592,1.32075
0.583261,0.386028,1.32037
0.583078,0.386135,1.31999
0.582895,0.386243,1.31961
0.582711,0.38635,1.31923
0.582528,0.386457,1.31885
0.582345,0.386565,1.31847
0.582162,0.386672,1.31809
0.58198,0.386779,1.31771
0.581797,0.386885,1.31733
0.581614,0.386992,1.31695
0.581432,0.387098,1.31657
0.581249,0.387205,1.31619
0.581067,0.387311,1.31582
0.580885,0.387417,1.31544
0.580703,0.387523,1.31506
0.58052,0.387629,1.31469
0.580338,0.387735,1.31431
0.580157,0.387841,1.31393
0.579975,0.387946,1.31356
0.579793,0.388052,1.31318
0.579611,0.388157,1.31281
0.57943,0.388262,1.31243
0.579248,0.388367,1.31206
0.579067,0.388472,1.31168
0.578886,0.388577,1.31131
0.578704,0.388682,1.31093
0.578523,0.388786,1.31056
0.578342,0.388891,1.31019
0.578161,0.388995,1.30982
0.57798,0.389099,1.30944
0.577799,0.389203,1.30907
0.577619,0.389307,1.3087
0.577438,0.389411,1.30833
0.577258,0.389515,1.30796
0.577077,0.389618,1.30759
0.576897,0.389722,1.30722
0.576716,0.389825,1.30684
0.576536,0.389928,1.30647
0.576356,0.390032,1.30611
0.576176,0.390135,1.30574
0.575996,0.390237,1.30537
0.575816,0.39034,1.305
0.575637,0.390443,1.30463
0.575457,0.390545,1.30426
0.575277,0.390648,1.30389
0.575098,0.39075,1.30353
0.574918,0.390852,1.30316
0.574739,0.390954,1.30279
0.57456,0.391056,1.30242
0.574381,0.391158,1.30206
0.574202,0.391259,1.30169
0.574023,0.391361,1.30133
0.573844,0.391462,1.30096
0.573665,0.391564,1.3006
0.573486,0.391665,1.30023
0.573308,0.391766,1.29987
0.573129,0.391867,1.2995
0.57295,0.391968,1.29914
0.572772,0.392068,1.29877
0.572594,0.392169,1.29841
0.572416,0.39227,1.29805
0.572237,0.39237,1.29769
0.572059,0.39247,1.29732
0.571881,0.39257,1.29696
0.571704,0.39267,1.2966
0.571526,0.39277,1.29624
0.571348,0.39287,1.29588
0.57117,0.392969,1.29552
0.570993,0.393069,1.29515
0.570815,0.393168,1.29479
0.570638,0.393268,1.29443
0.570461,0.393367,1.29407
0.570284,0.393466,1.29371
0.570106,0.393565,1.29336
0.569929,0.393664,1.293
0.569752,0.393762,1.29264
0.569576,0.393861,1.29228
0.569399,0.393959,1.29192
0.569222,0.394058,1.29156
0.569046,0.394156,1.29121
0.568869,0.394254,1.29085
0.568693,0.394352,1.29049
0.568516,0.39445,1.29014
0.56834,0.394548,1.28978
0.568164,0.394645,1.28942
0.567988,0.394743,1.28907
0.567812,0.39484,1.28871
0.567636,0.394937,1.28836
0.56746,0.395035,1.288
0.567284,0.395132,1.28765
0.567108,0.395229,1.28729
0.566933,0.395325,1.28694
0.566757,0.395422,1.28659
0.566582,0.395519,1.28623
0.566407,0.395615,1.28588
0.566231,0.395711,1.28553
0.566056,0.395808,1.28517
0.565881,0.395904,1.28482
0.565706,0.396,1.28447
0.565531,0.396096,1.28412
0.565356,0.396191,1.28377
0.565182,0.396287,1.28342
0.565007,0.396383,1.28307
0.564832,0.396478,1.28272
0.564658,0.396573,1.28236
0.564484,0.396669,1.28201
0.564309,0.396764,1.28167
0.564135,0.396859,1.28132
0.563961,0.396953,1.28097
0.563787,0.397048,1.28062
0.563613,0.397143,1.28027
0.563439,0.397237,1.27992
0.563265,0.397332,1.27957
0.563091,0.397426,1.27923
0.562918,0.39752,1.27888
0.562744,0.397614,1.27853
0.562571,0.397708,1.27819
0.562397,0.397802,1.27784
0.562224,0.397896,1.27749
0.562051,0.397989,1.27715
0.561877,0.398083,1.2768
0.561704,0.398176,1.27646
0.561531,0.398269,1.27611
0.561359,0.398362,1.27577
0.561186,0.398455,1.27542
0.561013,0.398548,1.27508
0.56084,0.398641,1.27473
0.560668,0.398734,1.27439
0.560495,0.398826,1.27405
0.560323,0.398919,1.2737
0.560151,0.399011,1.27336
0.559978,0.399103,1.27302
0.559806,0.399195,1.27268
0.559634,0.399287,1.27233
0.559462,0.399379,1.27199
0.55929,0.399471,1.27165
0.559119,0.399563,1.27131
0.558947,0.399654,1.27097
0.558775,0.399746,1.27063
0.558604,0.399837,1.27029
0.558432,0.399928,1.26995
0.558261,0.400019,1.26961
0.558089,0.40011,1.26927
0.557918,0.400201,1.26893
0.557747,0.400292,1.26859
0.557576,0.400383,1.26825
0.557405,0.400473,1.26792
0.557234,0.400564,1.26758
0.557063,0.400654,1.26724
0.556893,0.400744,1.2669
0.556722,0.400834,1.26656
0.556551,0.400924,1.26623
0.556381,0.401014,1.26589
0.556211,0.401104,1.26556
0.55604,0.401193,1.26522
0.55587,0.401283,1.26488
0.5557,0.401372,1.26455
0.55553,0.401462,1.26421
0.55536,0.401551,1.26388
0.55519,0.40164,1.26354
0.55502,0.401729,1.26321
0.554851,0.401818,1.26287
0.554681,0.401906,1.26254
0.554511,0.401995,1.26221
0.554342,0.402084,1.26187
0.554173,0.402172,1.26154
0.554003,0.40226,1.26121
0.553834,0.402348,1.26088
0.553665,0.402436,1.26054
0.553496,0.402524,1.26021
0.553327,0.402612,1.25988
0.553158,0.4027,1.25955
0.552989,0.402788,1.25922
0.552821,0.402875,1.25889
0.552652,0.402963,1.25856
0.552483,0.40305,1.25823
0.552315,0.403137,1.2579
0.552147,0.403224,1.25757
0.551978,0.403311,1.25724
0.55181,0.403398,1.25691
0.551642,0.403485,1.25658
0.551474,0.403571,1.25625
0.551306,0.403658,1.25592
0.551138,0.403744,1.2556
0.55097,0.403831,1.25527
0.550803,0.403917,1.25494
0.550635,0.404003,1.25461
0.550468,0.404089,1.25429
0.5503,0.404175,1.25396
0.550133,0.40426,1.25363
0.549965,0.404346,1.25331
0.549798,0.404432,1.25298
0.549631,0.404517,1.25266
0.549464,0.404602,1.25233
0.549297,0.404688,1.25201
0.54913,0.404773,1.25168
0.548964,0.404858,1.25136
0.548797,0.404943,1.25103
0.54863,0.405027,1.25071
0.548464,0.405112,1.25039
0.548297,0.405197,1.25006
0.548131,0.405281,1.24974
0.547965,0.405365,1.24942
0.547799,0.40545,1.24909
0.547633,0.405534,1.24877
0.547467,0.405618,1.24845
0.547301,0.405702,1.24813
0.547135,0.405785,1.24781
0.546969,0.405869,1.24748
0.546803,0.405953,1.24716
0.546638,0.406036,1.24684
0.546472,0.406119,1.24652
0.546307,0.406203,1.2462
0.546142,0.406286,1.24588
0.545976,0.406369,1.24556
0.545811,0.406452,1.24524
0.545646,0.406535,1.24493
0.545481,0.406617,1.24461
0.545316,0.4067,1.24429
0.545152,0.406782,1.24397
0.544987,0.406865,1.24365
0.544822,0.406947,1.24333
0.544658,0.407029,1.24302
0.544493,0.407111,1.2427
0.544329,0.407193,1.24238
0.544165,0.407275,1.24207
0.544,0.407357,1.24175
0.543836,0.407438,1.24143
0.543672,0.40752,1.24112
0.543508,0.407601,1.2408
0.543344,0.407683,1.24049
0.543181,0.407764,1.24017
0.543017,0.407845,1.23986
0.542853,0.407926,1.23954
0.54269,0.408007,1.23923
0.542526,0.408088,1.23892
0.542363,0.408168,1.2386
0.5422,0.408249,1.23829
0.542037,0.408329,1.23798
0.541874,0.408409,1.23766
0.541711,0.40849,1.23735
0.541548,0.40857,1.23704
0.541385,0.40865,1.23673
0.541222,0.40873,1.23642
0.54106,0.408809,1.23611
0.540897,0.408889,1.23579
0.540735,0.408969,1.23548
0.540572,0.409048,1.23517
0.54041,0.409128,1.23486
0.540248,0.409207,1.23455
0.540086,0.409286,1.23424
0.539924,0.409365,1.23393
0.539762,0.409444,1.23362
0.5396,0.409523,1.23332
0.539438,0.409601,1.23301
0.539277,0.40968,1.2327
0.539115,0.409758,1.23239
0.538954,0.409837,1.23208
0.538793,0.409915,1.23178
0.538631,0.409993,1.23147
0.53847,0.410071,1.23116
0.538309,0.410149,1.23085
0.538148,0.410227,1.23055
0.537987,0.410305,1.23024
0.537826,0.410383,1.22994
0.537666,0.41046,1.22963
0.537505,0.410537,1.22933
0.537344,0.410615,1.22902
0.537184,0.410692,1.22872
0.537024,0.410769,1.22841
0.536863,0.410846,1.22811
0.536703,0.410923,1.2278
0.536543,0.411,1.2275
0.536383,0.411076,1.2272
0.536223,0.411153,1.22689
0.536063,0.411229,1.22659
0.535904,0.411306,1.22629
0.535744,0.411382,1.22599
0.535585,0.411458,1.22568
0.535425,0.411534,1.22538
0.535266,0.41161,1.22508
0.535107,0.411686,1.22478
0.534948,0.411761,1.22448
0.534789,0.411837,1.22418
0.53463,0.411912,1.22388
0.534471,0.411988,1.22358
0.534312,0.412063,1.22328
0.534154,0.412138,1.22298
0.533995,0.412213,1.22268
0.533837,0.412288,1.22238
0.533678,0.412363,1.22208
0.53352,0.412438,1.22178
0.533362,0.412512,1.22149
0.533204,0.412587,1.22119
0.533046,0.412661,1.22089
0.532888,0.412735,1.22059
0.53273,0.41281,1.2203
0.532573,0.412884,1.22
0.532415,0.412958,1.2197
0.532258,0.413031,1.21941
0.5321,0.413105,1.21911
0.531943,0.413179,1.21882
0.531786,0.413252,1.21852
0.531629,0.413326,1.21823
0.531472,0.413399,1.21793
0.531315,0.413472,1.21764
0.531159,0.413545,1.21734
0.531002,0.413618,1.21705
0.530846,0.413691,1.21676
0.530689,0.413764,1.21646
0.530533,0.413836,1.21617
0.530377,0.413909,1.21588
0.530221,0.413981,1.21559
0.530065,0.414053,1.21529
0.529909,0.414126,1.215
0.529753,0.414198,1.21471
0.529598,0.41427,1.21442
0.529442,0.414341,1.21413
0.529287,0.414413,1.21384
0.529131,0.414485,1.21355
0.528976,0.414556,1.21326
0.528821,0.414628,1.21297
0.528666,0.414699,1.21268
0.528511,0.41477,1.21239
0.528357,0.414841,1.2121
0.528202,0.414912,1.21181
0.528048,0.414983,1.21153
0.527893,0.415054,1.21124
0.527739,0.415124,1.21095
0.527585,0.415195,1.21067
0.527431,0.415265,1.21038
